contig length Sample490 Sample491 Sample492 Sample493 Sample494 Sample495 Sample496 Sample497 Sample498 Sample499 Sample49 Sample500 Sample501 Sample502 Sample503 Sample504 Sample505 Sample507 Sample508 Sample509 Sample50
k127_256501209_8 2841 3.04904689912277e-06 1.42751332073859e-06 8.71665570919264e-07 1.57789892804829e-06 2.49138935797697e-06 2.55596526201926e-06 1.0372319444442e-06 1.34395679746345e-06 1.09514163411997e-06 5.45617205517208e-07 3.22184173862322e-06 6.24042764185486e-07 7.79090119439327e-07 6.22690036177599e-07 8.34799317126208e-07 6.59969995124142e-07 2.37176079141673e-07 1.23114090003083e-06 6.34854221849908e-07 9.47137322240563e-07 8.00509148449465e-07
k127_171593981_5 1440 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_106069259_1 1197 4.61976802897389e-07 6.79768247970756e-08 4.25202717521592e-08 6.06884203095498e-08 0 6.13431662884622e-08 5.92703968253827e-08 1.24440444209578e-07 1.53319828776796e-07 0 0 2.17058352760169e-07 2.97887398609155e-07 3.22876315055051e-07 1.98761742172907e-07 1.31993999024828e-07 0 3.90838380962169e-08 1.16946830340773e-07 2.04786448052014e-07 1.84732880411415e-07
k127_66767686_3 918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_14462581_1 174 3.46482602173042e-07 3.3308644150567e-06 1.54773789177859e-05 4.67300836383533e-06 1.92786081272027e-06 7.07491184526931e-06 5.33433571428444e-07 1.66750195240835e-06 2.29979743165194e-06 1.01646464583391e-05 5.01175381563612e-07 2.16651368348744e-05 4.89681054482895e-05 1.84500751460029e-07 4.10244235844879e-05 1.10434979184106e-05 8.62846575917407e-05 6.34135273111119e-05 8.03090590640134e-05 1.81747972646162e-06 1.35470778968371e-06
k127_119133204_3 693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_250018117_11 2055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_132205928_6 936 3.92680282462781e-07 0 4.03942581645512e-07 9.40670514798022e-07 6.8216613373179e-07 6.95222551269238e-07 1.18540793650765e-07 1.99104710735325e-07 1.97125494141595e-07 1.61664357190284e-07 3.22184173862322e-07 3.79852117330296e-07 4.58288305552545e-07 2.30625939325037e-08 2.38514090607488e-07 5.49974995936785e-07 7.11528237425019e-08 1.56335352384867e-07 2.00480280584181e-07 3.07179672078021e-07 3.07888134019025e-07
k127_47166614_2 621 0 0 0 0 0 4.08954441923081e-08 0 0 0 0 0 0 0 0 7.95046968691627e-08 0 0 0 0 0 0
k127_112639726_5 858 1.61691881014086e-07 2.37918886789765e-07 2.33861494636876e-07 9.10326304643247e-08 5.93187942375469e-08 2.65820387250003e-07 0 0 0 0 0 0 0 0 3.97523484345813e-08 2.19989998374714e-08 1.66023255399171e-07 0 1.67066900486818e-08 2.55983060065017e-08 0
k127_112639726_6 810 1.15494200724347e-07 5.43814598376605e-07 2.76381766389035e-07 1.82065260928649e-07 5.93187942375469e-08 2.45372665153849e-07 2.96351984126914e-08 4.97761776838313e-08 4.38056653647988e-08 0 0 0 0 0 1.98761742172907e-08 1.97990998537243e-07 3.5576411871251e-07 5.86257571443253e-08 8.3533450243409e-08 1.27991530032509e-07 0
k127_112639726_7 750 2.30988401448695e-07 4.07860948782454e-07 1.27560815256478e-07 3.03442101547749e-08 5.93187942375469e-08 8.17908883846163e-08 2.96351984126914e-08 0 0 0 0 1.35661470475106e-08 0 0 3.97523484345813e-08 1.09994999187357e-07 2.13458471227506e-07 1.95419190481084e-08 0 1.02393224026007e-07 0
k127_20939825_1 3168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_40625048_2 2496 0 0 2.12601358760796e-08 0 0 0 0 0 0 0 0 2.71322940950211e-08 0 0 0 0 4.74352158283346e-08 0 0 0 0
k127_171596969_20 1317 9.23953605794778e-08 0 0 0 0 0 0 0 2.19028326823994e-08 0 0 1.89926058665148e-07 0 2.30625939325037e-08 0 4.39979996749428e-08 0 0 0 0 0
k127_250019380_2 894 6.00569843766606e-07 3.39884123985378e-08 3.40162174017274e-07 2.12409471083424e-07 2.96593971187735e-08 4.08954441923081e-08 3.25987182539605e-07 5.22649865680229e-07 2.19028326823994e-07 2.02080446487855e-08 0 0 1.14572076388136e-07 4.61251878650074e-07 1.19257045303744e-07 8.79959993498856e-08 9.48704316566692e-08 2.5404494762541e-07 8.3533450243409e-08 2.55983060065017e-08 0
k127_14465138_1 1056 0 0 0 0 5.93187942375469e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_243455409_1 189 2.54087241593564e-07 1.49549014553566e-06 7.63238877951258e-06 2.27581576160812e-06 1.39399166458235e-06 3.72148542150004e-06 1.18540793650765e-07 5.47537954522145e-07 1.09514163411997e-06 5.84012490349901e-06 2.50587690781806e-07 1.49091956052141e-05 3.25613841095084e-05 9.22503757300147e-08 1.8186699408821e-05 5.05976996261842e-06 5.10165746233739e-05 2.46619018387128e-05 5.33778747055383e-05 5.37564426136536e-07 9.54453215458977e-07
k127_217331449_2 936 2.30988401448695e-07 1.35953649594151e-07 4.25202717521592e-08 6.06884203095498e-08 8.89781913563204e-08 2.65820387250003e-07 2.07446388888839e-07 4.72873687996398e-07 2.84736824871192e-07 4.64785026922066e-07 1.07394724620774e-07 2.71322940950211e-08 0 1.38375563595022e-07 5.9628522651872e-08 4.39979996749428e-08 1.66023255399171e-07 1.95419190481084e-08 3.34133800973636e-08 1.02393224026007e-07 6.1577626803805e-08
k127_20942544_1 2280 0 0 0 0 5.93187942375469e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_171599362_17 1134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_171599362_29 1752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20945036_4 819 0 0 0 0 0 0 0 0 2.19028326823994e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_223845858_1 1134 4.85075643042259e-07 3.0589571158684e-07 3.61422309893353e-07 0 1.77956382712641e-07 1.0223861048077e-07 2.96351984126914e-08 0 0 0 0 0 4.58288305552545e-08 0 3.97523484345813e-08 2.19989998374714e-08 2.13458471227506e-07 3.90838380962169e-08 0 0 0
k127_223845858_4 822 1.15494200724347e-07 1.35953649594151e-07 2.33861494636876e-07 0 5.93187942375469e-08 1.22686332576924e-07 8.89055952380741e-08 0 0 0 0 0 0 0 3.97523484345813e-08 2.19989998374714e-08 2.6089368705584e-07 0 0 0 0
k127_223845858_5 858 2.07889561303825e-07 1.69942061992689e-07 1.27560815256478e-07 3.33786311702524e-07 1.77956382712641e-07 1.0223861048077e-07 0 0 0 0 0 0 2.29144152776273e-08 0 7.95046968691627e-08 1.539929988623e-07 3.79481726626677e-07 9.77095952405422e-08 0 5.11966120130034e-08 0
k127_223845858_7 864 2.07889561303825e-07 4.07860948782454e-07 1.91341222884716e-07 3.03442101547749e-08 5.93187942375469e-08 8.17908883846163e-08 2.96351984126914e-08 2.48880888419157e-08 0 0 0 0 0 0 1.59009393738325e-07 1.09994999187357e-07 4.74352158283346e-07 5.86257571443253e-08 0 5.11966120130034e-08 0
k127_223845858_8 831 2.30988401448695e-07 5.43814598376605e-07 3.40162174017274e-07 3.03442101547749e-08 0 2.24924943057695e-07 0 0 0 0 0 0 0 0 3.18018787476651e-07 1.09994999187357e-07 2.13458471227506e-07 5.86257571443253e-08 0 5.11966120130034e-08 0
k127_223845858_10 1788 6.46767524056345e-07 4.07860948782454e-07 2.12601358760796e-07 1.82065260928649e-07 1.18637588475094e-07 6.5432710707693e-07 5.92703968253827e-08 4.97761776838313e-08 6.57084980471982e-08 0 0 8.13968822850634e-08 2.29144152776273e-08 0 2.38514090607488e-07 1.31993999024828e-07 9.48704316566692e-07 0 0 1.02393224026007e-07 0
k127_223845858_12 1638 7.16064044490953e-07 6.1179142317368e-07 5.74023668654149e-07 3.94474732012074e-07 1.18637588475094e-07 2.65820387250003e-07 1.18540793650765e-07 0 0 0 0 2.71322940950211e-08 2.29144152776273e-08 1.84500751460029e-07 1.78885567955616e-07 1.31993999024828e-07 3.5576411871251e-07 1.17251514288651e-07 0 1.27991530032509e-07 0
k127_223845858_13 2445 8.77755925505039e-07 1.01965237195613e-06 4.46462853397672e-07 3.33786311702524e-07 1.77956382712641e-07 2.65820387250003e-07 1.77811190476148e-07 9.95523553676627e-08 2.19028326823994e-08 0 0 0 0 0 1.78885567955616e-07 0 4.03199334540844e-07 7.81676761924337e-08 3.34133800973636e-08 2.04786448052014e-07 0
k127_223845858_14 1362 2.54087241593564e-07 2.37918886789765e-07 2.55121630512955e-07 3.03442101547749e-08 5.93187942375469e-08 8.17908883846163e-08 2.96351984126914e-08 4.97761776838313e-08 0 0 0 0 9.16576611105091e-08 0 3.97523484345813e-08 0 5.45504982025848e-07 1.95419190481084e-08 0 1.5358983603901e-07 0
k127_14469474_2 1350 3.00284921883303e-07 2.71907299188302e-07 1.48820951132557e-07 5.46195782785948e-07 1.77956382712641e-07 1.0223861048077e-07 2.66716785714222e-07 8.71083109467048e-07 5.25667984377586e-07 5.65825250165994e-07 0 1.08529176380084e-07 5.27031551385427e-07 5.76564848312592e-07 8.34799317126208e-07 3.51983997399542e-07 2.13458471227506e-07 1.17251514288651e-07 6.5156091189859e-07 2.04786448052014e-07 9.23664402057074e-08
k127_119139403_1 1119 0 1.01965237195613e-07 0 0 0 4.08954441923081e-08 0 0 1.09514163411997e-07 0 0 0 6.87432458328818e-08 2.30625939325037e-08 3.97523484345813e-08 0 0 0 0 7.67949180195051e-08 6.1577626803805e-08
k127_20945793_2 1413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20946119_1 972 2.30988401448695e-08 3.39884123985378e-08 0 0 2.96593971187735e-08 0 0 0 0 0 0 1.35661470475106e-08 0 0 0 0 0 0 0 0 0
k127_158452109_3 2319 1.9634014123139e-06 1.35953649594151e-06 4.10320622408336e-06 2.36684839207244e-06 5.16073509866658e-06 3.47611275634619e-06 4.800902142856e-06 4.95272967954122e-06 2.60643708920553e-06 1.69747575049798e-06 7.51763072345418e-07 2.57756793902701e-07 1.19154959443662e-06 1.79888232673529e-06 1.45096071786222e-06 2.33189398277197e-06 3.60507640295343e-06 2.22777877148436e-06 1.38665527404059e-06 3.91654081899476e-06 9.54453215458977e-07
k127_53658111_2 843 4.61976802897389e-07 8.49710309963445e-07 1.48820951132557e-06 7.88949464024147e-07 6.22847339494243e-07 1.30865421415386e-06 1.06686714285689e-06 8.21306931783217e-07 2.19028326823994e-07 4.44576982273281e-07 2.50587690781806e-07 2.71322940950211e-07 9.16576611105091e-08 1.31456785415271e-06 7.75170794474336e-07 1.64992498781035e-06 5.69222589940015e-07 3.90838380962169e-07 3.84253871119681e-07 2.04786448052014e-07 6.1577626803805e-08
k127_151902586_2 1014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_151902586_43 1530 4.61976802897389e-08 0 2.12601358760796e-08 0 0 4.08954441923081e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_243462240_2 4050 6.46767524056345e-07 1.93733950671665e-06 1.27560815256478e-07 1.30480103665532e-06 1.24569467898849e-06 6.95222551269238e-07 6.5197436507921e-07 4.47985599154482e-07 1.22655863021437e-06 7.27489607356278e-07 2.61327163243883e-06 2.71322940950211e-08 1.92481088332069e-06 1.56825638741025e-06 5.76409052301429e-07 3.95981997074485e-07 0 7.81676761924337e-08 5.01200701460454e-08 6.91154262175546e-07 1.00371531690202e-05
k127_236914575_1 876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_236914944_1 1632 2.30988401448695e-08 0 2.12601358760796e-08 0 2.96593971187735e-08 0 0 0 0 2.02080446487855e-08 0 0 4.58288305552545e-08 2.30625939325037e-08 5.9628522651872e-08 0 0 0 0 0 3.07888134019025e-08
k127_1323712_5 3240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_250030353_2 1626 5.77471003621736e-07 7.47745072767831e-07 2.97641902265114e-07 2.42753681238199e-07 2.66934574068961e-07 1.84029498865387e-07 0 0 0 0 0 0 0 1.15312969662518e-07 3.97523484345813e-08 6.59969995124142e-08 3.79481726626677e-07 0 0 0 0
k127_34085815_2 1548 6.23668683911475e-07 1.01965237195613e-07 3.61422309893353e-07 3.33786311702524e-07 7.7114432508811e-07 7.565657175577e-07 2.66716785714222e-07 3.73321332628735e-07 7.00890645836781e-07 8.0832178595142e-08 3.5798241540258e-07 9.49630293325739e-08 1.60400906943391e-07 9.22503757300147e-08 1.59009393738325e-07 7.9196399414897e-07 4.74352158283346e-08 0 1.00240140292091e-07 1.66388989042261e-06 1.84732880411415e-07
k127_230336988_1 1764 4.85075643042259e-07 1.01965237195613e-07 2.12601358760796e-07 6.97916833559822e-07 0 1.63581776769233e-07 8.89055952380741e-08 4.97761776838313e-08 1.53319828776796e-07 8.0832178595142e-08 7.1596483080516e-08 5.69778175995444e-07 9.16576611105091e-08 3.92064096852562e-07 4.57152006997685e-07 3.95981997074485e-07 0 1.56335352384867e-07 4.00960561168363e-07 4.35171202110529e-07 3.07888134019025e-07
k127_256517694_2 1170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_99525908_1 900 2.30988401448695e-07 8.49710309963445e-07 2.76381766389035e-07 6.37228413250273e-07 6.8216613373179e-07 4.08954441923081e-07 8.89055952380741e-07 1.39373297514728e-06 5.91376482424784e-07 4.64785026922066e-07 4.29578898483096e-07 8.13968822850634e-08 1.14572076388136e-07 4.3818928471757e-07 6.16161400736011e-07 6.3797099528667e-07 9.24986708652525e-07 3.32212623817843e-07 3.34133800973636e-08 7.93547486201553e-07 6.1577626803805e-08
k127_171610892_1 801 0 0 2.12601358760796e-08 0 1.77956382712641e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_171610892_2 1047 0 0 6.37804076282388e-08 0 1.77956382712641e-07 0 0 0 2.19028326823994e-08 0 0 0 0 0 0 4.39979996749428e-08 0 0 0 0 0
k127_27527291_1 1158 1.1318431670986e-06 1.97132791911519e-06 1.61577032658205e-06 2.09375050067947e-06 2.93628031475857e-06 2.96491970394234e-06 2.84497904761837e-06 2.81235403913647e-06 1.48939262240316e-06 1.23269072357592e-06 5.72771864644128e-07 1.62793764570127e-07 8.70747780549836e-07 1.8680701085328e-06 2.00749359594636e-06 3.14585697675841e-06 2.68008969430091e-06 6.44883328587578e-07 7.18387672093317e-07 2.12465939853964e-06 4.00254574224732e-07
k127_14480111_2 2052 1.38593040869217e-07 3.73872536383916e-07 2.04097304410364e-06 1.82065260928649e-07 2.96593971187735e-08 4.08954441923081e-08 3.85257579364988e-07 1.21951635325387e-06 1.46748978972076e-06 3.87994457256682e-06 3.5798241540258e-08 4.06984411425317e-08 1.60400906943391e-07 2.76751127190044e-07 4.37275832780395e-07 2.41988998212185e-07 1.01985714030919e-06 1.36793433336759e-06 8.3533450243409e-08 1.27991530032509e-07 0
k127_125704765_2 5208 0 0 0 0 5.93187942375469e-08 0 0 0 0 0 0 1.35661470475106e-08 0 0 0 0 4.74352158283346e-08 0 0 0 0
k127_243468423_4 240 0 0 0 0 0 4.08954441923081e-08 2.96351984126914e-08 0 0 0 0 0 2.29144152776273e-08 0 0 4.39979996749428e-08 0 1.95419190481084e-08 3.34133800973636e-08 0 3.07888134019025e-08
k127_73294418_1 1314 2.30988401448695e-08 1.01965237195613e-07 2.97641902265114e-07 2.12409471083424e-07 2.66934574068961e-07 1.63581776769233e-07 1.77811190476148e-07 2.23992799577241e-07 2.84736824871192e-07 3.03120669731782e-07 7.1596483080516e-08 1.35661470475106e-08 4.58288305552545e-08 1.38375563595022e-07 2.78266439042069e-07 6.59969995124142e-07 2.84611294970008e-07 4.10380300010277e-07 1.50360210438136e-07 5.11966120130034e-08 0
k127_184593582_1 1176 2.30988401448695e-08 0 1.48820951132557e-07 0 0 6.13431662884622e-08 0 1.49328533051494e-07 0 2.02080446487855e-08 0 1.35661470475106e-08 0 1.84500751460029e-07 0 0 2.37176079141673e-08 1.95419190481084e-08 6.68267601947272e-08 5.11966120130034e-08 0
k127_34092347_4 2496 0 6.79768247970756e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_151911791_2 1905 5.08174483187128e-07 7.47745072767831e-07 1.27560815256478e-06 1.00135893510757e-06 1.09739769339462e-06 6.5432710707693e-07 1.09650234126958e-06 1.04529973136046e-06 1.18275296484957e-06 1.01040223243927e-06 7.1596483080516e-07 6.78307352375528e-08 3.43716229164409e-07 6.45752630110103e-07 6.95666097605173e-07 1.49593198894805e-06 1.13844517988003e-06 3.90838380962169e-07 3.00720420876272e-07 1.35671021834459e-06 5.23409827832342e-07
k127_204253264_1 291 1.00710943031631e-05 9.31282499719936e-06 1.15017335089591e-05 6.09918624110975e-06 5.57596665832941e-06 6.87043462430777e-06 1.12613753968227e-05 1.04032211359207e-05 8.67352174223016e-06 9.53819707422676e-06 2.79226284014012e-06 9.38777375687731e-06 4.21625241108342e-06 1.37914311716372e-05 1.15083048718113e-05 1.14834779151601e-05 5.17043852528847e-06 4.98318935726765e-06 5.37955419567554e-06 8.9082104902626e-06 3.07888134019025e-06
k127_73297674_1 1092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_132225668_2 648 2.30988401448695e-08 3.39884123985378e-08 4.25202717521592e-08 0 2.96593971187735e-08 0 0 2.48880888419157e-08 2.19028326823994e-08 0 1.43192966161032e-07 1.35661470475106e-08 0 2.30625939325037e-08 3.97523484345813e-08 0 0 7.81676761924337e-08 0 0 0
k127_53670300_4 1911 9.23953605794778e-08 1.56346697033274e-06 2.40239535399699e-06 5.15851572631173e-07 3.26253368306508e-07 1.0223861048077e-07 5.33433571428444e-07 4.23097510312566e-07 3.06639657553592e-07 3.03120669731782e-07 2.14789449241548e-07 4.61248999615359e-07 5.27031551385427e-07 1.72969454493778e-06 1.60997011160054e-06 2.83787097903381e-06 2.63265447847257e-06 4.12334491915088e-06 4.84494011411772e-07 4.09572896104027e-07 6.1577626803805e-08
k127_66793306_2 735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_164995958_1 903 1.40440948080806e-05 1.18619559270897e-05 8.52531448630792e-06 1.5232793497697e-05 1.68168781663445e-05 1.42725100231155e-05 1.21504313492035e-05 1.89647236975397e-05 1.27036429557917e-05 7.01219149312857e-06 3.07864877246219e-06 4.84311449596127e-06 6.57643718467903e-06 8.8099108822164e-06 8.40762169391395e-06 9.08558693287568e-06 1.06729235613753e-05 6.85921358588606e-06 8.87125241585003e-06 8.57543251217807e-06 1.97048405772176e-06
k127_256527974_1 2115 1.61691881014086e-07 1.01965237195613e-07 0 6.06884203095498e-08 0 3.88506719826927e-07 1.77811190476148e-07 1.24440444209578e-07 1.97125494141595e-07 2.82912625082997e-07 2.14789449241548e-07 5.42645881900422e-08 0 0 5.16780529649557e-07 6.59969995124142e-08 1.42305647485004e-07 0 3.34133800973636e-08 1.02393224026007e-07 6.1577626803805e-08
k127_79918304_13 1746 0 0 0 0 0 0 0 0 0 0 0 0 2.29144152776273e-08 0 0 0 0 0 0 0 0
k127_73300716_3 1860 9.23953605794778e-08 6.79768247970756e-08 4.25202717521592e-08 0 0 4.08954441923081e-08 1.18540793650765e-07 4.97761776838313e-08 1.09514163411997e-07 1.21248267892713e-07 0 0 0 0 3.97523484345813e-08 0 4.74352158283346e-08 3.90838380962169e-08 0 5.11966120130034e-08 0
k127_20963422_3 744 0 1.35953649594151e-07 0 0 0 4.08954441923081e-08 8.89055952380741e-08 0 0 0 7.1596483080516e-08 0 0 0 0 2.19989998374714e-08 0 0 3.34133800973636e-08 0 3.07888134019025e-08
k127_79920073_1 744 0 3.39884123985378e-08 0 0 0 2.04477220961541e-08 0 0 0 2.02080446487855e-08 0 0 0 0 0 0 0 0 0 5.11966120130034e-08 0
k127_106096639_6 315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_99537897_10 285 0 1.35953649594151e-07 0 0 0 0 0 0 0 4.24368937624495e-07 0 0 0 0 1.98761742172907e-08 8.79959993498856e-08 0 0 3.34133800973636e-08 0 3.07888134019025e-08
k127_125716507_2 2847 4.61976802897389e-08 0 0 0 0 1.43134054673078e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_243478951_3 3468 0 0 0 0 0 0 0 0 0 1.01040223243927e-07 0 0 0 0 0 8.79959993498856e-08 0 0 0 2.55983060065017e-08 0
k127_60287500_40 3375 0 6.79768247970756e-08 0 0 0 4.08954441923081e-08 0 0 0 0 0 0 0 0 0 0 4.74352158283346e-08 0 0 0 0
k127_236930557_1 933 1.15494200724347e-07 0 4.25202717521592e-08 0 1.18637588475094e-07 0 0 0 0 1.01040223243927e-07 0 0 0 0 0 0 0 0 0 0 0
k127_60287505_3 1482 0 0 8.50405435043184e-08 0 5.93187942375469e-08 0 0 0 0 0 0 0 0 0 0 0 9.48704316566692e-08 0 0 0 0
k127_60287505_8 621 0 0 0 0 0 0 0 0 4.38056653647988e-08 0 7.1596483080516e-08 0 0 0 0 0 0 0 0 0 0
k127_27541076_1 2355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_132234249_11 1986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210760717_4 1080 0 0 1.27560815256478e-07 0 0 2.04477220961541e-08 0 0 0 1.01040223243927e-07 0 4.06984411425317e-08 4.58288305552545e-08 0 1.19257045303744e-07 1.97990998537243e-07 1.18588039570837e-07 3.12670704769735e-07 3.50840491022318e-07 5.11966120130034e-08 0
k127_73307160_2 1464 0 0 0 0 0 0 2.96351984126914e-08 0 0 4.0416089297571e-08 0 0 0 0 3.97523484345813e-08 0 0 0 0 0 0
k127_112669820_3 621 5.77471003621736e-07 3.0589571158684e-07 3.18902038141194e-07 1.06204735541712e-06 6.52506736613016e-07 6.74774829173084e-07 6.5197436507921e-07 6.47090309889807e-07 6.78987813154381e-07 6.46657428761136e-07 3.5798241540258e-07 2.57756793902701e-07 4.35373890274918e-07 5.30439660447585e-07 6.75789923387883e-07 1.29794099041081e-06 2.13458471227506e-07 4.69006057154602e-07 2.50600350730227e-07 4.86367814123533e-07 1.2315525360761e-07
k127_256535551_5 4350 0 0 4.25202717521592e-08 0 0 8.17908883846163e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02393224026007e-07 0
k127_256535551_11 3465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_256535551_22 1746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_125719786_3 525 1.15494200724347e-07 3.0589571158684e-07 2.97641902265114e-07 4.24818942166848e-07 4.44890956781602e-07 3.06715831442311e-07 5.92703968253827e-08 0 1.31416996094396e-07 1.21248267892713e-07 8.23359555425934e-07 1.35661470475106e-08 6.87432458328818e-07 2.99813721122548e-07 9.93808710864533e-08 2.19989998374714e-08 2.37176079141673e-08 1.36793433336759e-07 2.00480280584181e-07 5.11966120130034e-08 7.08142708243757e-07
k127_86494061_3 489 8.77755925505039e-07 5.47213439616458e-06 4.26903528391678e-05 1.25625030040768e-05 4.21163439086583e-06 1.39657941916732e-05 8.89055952380741e-07 3.38478008250053e-06 4.11773254429109e-06 1.83893206303948e-05 2.14789449241548e-07 2.55857533316049e-05 4.60121458774756e-05 4.15126690785066e-07 4.8756255355014e-05 2.3098949829345e-05 0.000112208003041926 6.85335101017163e-05 7.27409284719605e-05 2.9950018027607e-06 8.00509148449465e-07
k127_184606664_1 1851 0 3.39884123985378e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_145405168_3 906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_145405168_29 597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_191137963_2 2037 2.65636661665999e-06 1.73340903232543e-06 1.2543480166887e-06 2.24547155145334e-06 1.48296985593867e-06 2.51506981782695e-06 9.77961547618815e-07 1.09507590904429e-06 1.44558695703836e-06 6.46657428761136e-07 2.00470152625445e-06 3.79852117330296e-07 6.18689212495936e-07 9.45566351232651e-07 1.25219897568931e-06 6.59969995124142e-07 6.64093021596685e-07 1.01617979050164e-06 9.52281332774862e-07 1.04953054626657e-06 9.54453215458977e-07
